XAU,timeframe,time,open,high,low,close,Volume,Volume MA
XAU,1H,1624640400,1777.18,1778.38,1776.665,1777.125,1124,1827.9
XAU,1H,1624644000,1777.125,1778.77,1776.94,1778.22,800,1848.5
XAU,1H,1624647600,1778.22,1779.67,1777.785,1779.416,631,1860.6
XAU,1H,1624651200,1779.416,1781.705,1779.27,1781.646,455,1841.8
XAU,1H,1624831200,1781.646,1782.9,1780.775,1782.89,472,1760.1
XAU,1H,1624834800,1782.89,1782.89,1781.525,1782.055,406,1733.8
XAU,1H,1624838400,1782.055,1782.065,1780.08,1780.715,897,1753
XAU,1H,1624842000,1780.715,1781.77,1770.78,1773.495,4187,1937.6
XAU,1H,1624845600,1773.495,1779.9,1771.845,1779.36,2448,2004.55
XAU,1H,1624849200,1779.36,1780.286,1778.64,1779.22,1026,1940.4
XAU,1H,1624852800,1779.22,1781.744,1779.015,1780.876,558,1880.25
XAU,1H,1624856400,1780.876,1785.776,1780.51,1785.705,1626,1898.25
XAU,1H,1624860000,1785.705,1785.83,1782.215,1782.59,1841,1925.8
XAU,1H,1624863600,1782.59,1784.646,1781.596,1783.405,1449,1951.15
XAU,1H,1624867200,1783.405,1783.405,1774.206,1779.23,2419,2015.15
XAU,1H,1624870800,1779.23,1779.595,1774.386,1776.145,1683,1794.85
XAU,1H,1624874400,1776.145,1779.12,1775.886,1778.18,1085,1580.2
XAU,1H,1624878000,1778.18,1778.76,1773.825,1774.74,1472,1426.7
XAU,1H,1624881600,1774.74,1778.58,1773.47,1777.71,3112,1451.45
XAU,1H,1624885200,1777.71,1783.03,1777.07,1780.205,4670,1618.05
XAU,1H,1624888800,1780.205,1782.706,1777.075,1777.89,3094,1716.55
XAU,1H,1624892400,1777.89,1782.545,1777.89,1780.94,1985,1775.8
XAU,1H,1624896000,1780.94,1781.21,1779.525,1779.586,1068,1797.65
XAU,1H,1624899600,1779.586,1780.61,1777.78,1779.805,1046,1827.2
XAU,1H,1624903200,1779.805,1780.29,1778.13,1779.096,636,1835.4
XAU,1H,1624906800,1779.096,1779.57,1777.875,1779.435,808,1855.5
XAU,1H,1624910400,1779.435,1779.525,1778.195,1778.26,345,1827.9
XAU,1H,1624917600,1778.26,1778.975,1777.805,1777.805,185,1627.8
XAU,1H,1624921200,1777.805,1778.446,1776.995,1778.18,338,1522.3
XAU,1H,1624924800,1778.18,1778.24,1775.375,1775.885,823,1512.15
XAU,1H,1624928400,1775.885,1777.76,1774.485,1774.536,1739,1571.2
XAU,1H,1624932000,1774.536,1776.56,1774.155,1775.92,916,1535.7
XAU,1H,1624935600,1775.92,1776.29,1774.184,1775.3,922,1489.75
XAU,1H,1624939200,1775.3,1775.575,1773.845,1774.644,499,1442.25
XAU,1H,1624942800,1774.644,1779.034,1774.416,1778.375,1110,1376.8
XAU,1H,1624946400,1778.375,1778.48,1773.95,1776.546,1867,1386
XAU,1H,1624950000,1776.546,1776.81,1772.5,1773.435,1836,1423.55
XAU,1H,1624953600,1773.435,1773.435,1767.616,1769.475,3056,1502.75
XAU,1H,1624957200,1769.475,1772.345,1768.28,1772.035,1570,1425.65
XAU,1H,1624960800,1772.035,1772.515,1768.45,1769.055,1128,1248.55
XAU,1H,1624964400,1769.055,1773.3,1764.335,1770.57,3120,1249.85
XAU,1H,1624968000,1770.57,1776.06,1750.74,1754.73,9853,1643.25
XAU,1H,1624971600,1754.73,1759.335,1751.42,1756.585,8756,2027.65
XAU,1H,1624975200,1756.585,1756.975,1752.52,1754.66,4925,2221.6
XAU,1H,1624978800,1754.66,1764.09,1754.66,1762.725,3115,2345.55
XAU,1H,1624982400,1762.725,1765.97,1761.79,1763.135,1704,2390.35
XAU,1H,1624986000,1763.135,1764.425,1761.55,1761.98,887,2417.45
XAU,1H,1624989600,1761.98,1765.51,1761.72,1763.905,906,2453.5
XAU,1H,1624993200,1763.905,1764.085,1760.235,1761.16,1118,2492.5
XAU,1H,1624996800,1761.16,1761.836,1760.585,1761.086,396,2471.15
XAU,1H,1625004000,1761.086,1762.405,1761.05,1761.705,252,2396.8
XAU,1H,1625007600,1761.705,1762.05,1760.94,1761.515,283,2365.15
XAU,1H,1625011200,1761.515,1762.98,1761.2,1762.56,546,2346.35
XAU,1H,1625014800,1762.56,1764.126,1759.14,1763.39,2024,2422.6
XAU,1H,1625018400,1763.39,1764.69,1762.93,1763.79,934,2413.8
XAU,1H,1625022000,1763.79,1763.95,1760.985,1761.206,845,2362.7
XAU,1H,1625025600,1761.206,1762.64,1757.66,1759.05,860,2313.9
XAU,1H,1625029200,1759.05,1760.32,1756.63,1756.785,1434,2232.8
XAU,1H,1625032800,1756.785,1761.09,1755.94,1760.08,1978,2253.2
XAU,1H,1625036400,1760.08,1760.445,1755.635,1755.635,2378,2315.7
XAU,1H,1625040000,1755.635,1757.435,1753.44,1756.63,2197,2269.55
XAU,1H,1625043600,1756.63,1759.295,1755.92,1757.086,1462,1850
XAU,1H,1625047200,1757.086,1760.22,1756.515,1756.91,1046,1464.5
XAU,1H,1625050800,1756.91,1761.945,1756.605,1760.846,1892,1312.85
XAU,1H,1625054400,1760.846,1761.595,1755.165,1757.215,5112,1412.7
XAU,1H,1625058000,1757.215,1762.51,1754.955,1760.316,5932,1624.1
XAU,1H,1625061600,1760.316,1767.796,1760.31,1765.67,5449,1852.2
XAU,1H,1625065200,1765.67,1767.82,1763.91,1765.506,2390,1926.4
XAU,1H,1625068800,1765.506,1774.45,1765.45,1772.32,2379,1989.45
XAU,1H,1625072400,1772.32,1772.95,1768.856,1769.52,1676,2053.45
XAU,1H,1625076000,1769.52,1770.065,1768.275,1769.426,780,2079.85
XAU,1H,1625079600,1769.426,1772.025,1768.736,1769.9,793,2105.35
XAU,1H,1625083200,1769.9,1770.62,1769.45,1770.45,561,2106.1
XAU,1H,1625090400,1770.45,1770.45,1768.65,1769.37,276,2018.7
XAU,1H,1625094000,1769.37,1770.265,1767.74,1768.255,312,1987.6
XAU,1H,1625097600,1768.255,1768.68,1766.405,1766.465,669,1978.8
XAU,1H,1625101200,1766.465,1772.24,1765.74,1771.415,2001,2035.85
XAU,1H,1625104800,1771.415,1775.35,1770.35,1774.49,1351,2031.7
XAU,1H,1625108400,1774.49,1776.29,1773.565,1776.105,954,1980.5
XAU,1H,1625112000,1776.105,1776.74,1774.425,1774.61,551,1889.15
XAU,1H,1625115600,1774.61,1777.365,1773.21,1776.955,1363,1847.45
XAU,1H,1625119200,1776.955,1779.11,1776.03,1777.946,2452,1896.95
XAU,1H,1625122800,1777.946,1778.48,1774.84,1776.976,2003,1944.8
XAU,1H,1625126400,1776.976,1778.235,1773.845,1774.655,1973,1948.85
XAU,1H,1625130000,1774.655,1775.766,1773.025,1775.7,1739,1780.2
XAU,1H,1625133600,1775.7,1777.03,1774.2,1776.99,1383,1552.75
XAU,1H,1625137200,1776.99,1779.86,1775.13,1776.886,2005,1380.55
XAU,1H,1625140800,1776.886,1779.55,1772.46,1777.775,4353,1478.7
XAU,1H,1625144400,1777.775,1782.88,1777.38,1779.96,5184,1618.95
XAU,1H,1625148000,1779.96,1782.89,1772.985,1774.34,6018,1836.05
XAU,1H,1625151600,1774.34,1775.505,1768.4,1771.086,3755,1984.8
XAU,1H,1625155200,1771.086,1772.26,1768.765,1771.925,1447,2017.5
XAU,1H,1625158800,1771.925,1776.906,1771.765,1773.34,1794,2079.15
XAU,1H,1625162400,1773.34,1775.84,1772.805,1774.905,820,2106.35
XAU,1H,1625166000,1774.905,1776.21,1774.5,1776.11,615,2121.5
XAU,1H,1625169600,1776.11,1776.995,1775.345,1776.655,377,2106.9
XAU,1H,1625176800,1776.655,1777.22,1775.69,1776.27,286,2021.15
XAU,1H,1625180400,1776.27,1776.56,1775.23,1775.605,322,1969.7
XAU,1H,1625184000,1775.605,1778.46,1775.055,1777.395,739,1958.95
XAU,1H,1625187600,1777.395,1779.905,1776.47,1778.32,1957,2029.25
XAU,1H,1625191200,1778.32,1778.875,1777.205,1778.49,836,2002.9
XAU,1H,1625194800,1778.49,1779.505,1778.22,1779.01,674,1914
XAU,1H,1625198400,1779.01,1779.06,1777.87,1778.14,392,1833.45
XAU,1H,1625202000,1778.14,1779.796,1777.405,1778.256,982,1783.9
XAU,1H,1625205600,1778.256,1779.035,1775.915,1775.915,1846,1789.25
XAU,1H,1625209200,1775.915,1778.555,1774.356,1778.046,1808,1810.5
XAU,1H,1625212800,1778.046,1784.33,1777.87,1782.02,2361,1828.3
XAU,1H,1625216400,1782.02,1784,1781.305,1781.885,1162,1668.75
XAU,1H,1625220000,1781.885,1788.116,1781.72,1787.18,1545,1486.8
XAU,1H,1625223600,1787.18,1788.84,1785.065,1785.975,1875,1279.65
XAU,1H,1625227200,1785.975,1794.11,1776.23,1789.6,14157,1799.75
XAU,1H,1625230800,1789.6,1795.1,1780.15,1785.615,10150,2234.9
XAU,1H,1625234400,1785.615,1786.7,1777.99,1782.99,5652,2427.8
XAU,1H,1625238000,1782.99,1785.77,1781.566,1782.915,2213,2497.45
XAU,1H,1625241600,1782.915,1783.135,1781.565,1782.01,1198,2526.6
XAU,1H,1625245200,1782.01,1788.305,1781.78,1788.035,1225,2569
XAU,1H,1625248800,1788.035,1791.84,1788.035,1790.065,1056,2607.5
XAU,1H,1625252400,1790.065,1791.415,1786.485,1787.916,963,2639.55
XAU,1H,1625256000,1787.916,1788.6,1786.11,1787.45,528,2629
XAU,1H,1625436000,1787.45,1787.88,1785.59,1785.595,485,2555.4
XAU,1H,1625439600,1785.595,1787.095,1785.595,1786.325,462,2536.7
XAU,1H,1625443200,1786.325,1786.325,1784.52,1786.01,751,2540.55
XAU,1H,1625446800,1786.01,1789.97,1785.07,1789.485,2704,2656.15
XAU,1H,1625450400,1789.485,1789.745,1787.345,1788.08,855,2649.8
XAU,1H,1625454000,1788.08,1788.485,1785.45,1785.57,543,2584.65
XAU,1H,1625457600,1785.57,1788.015,1785.376,1787.485,505,2519.5
XAU,1H,1625461200,1787.485,1788.405,1786.025,1786.22,919,2447.4
XAU,1H,1625464800,1786.22,1791.285,1784.785,1790.58,1604,2469.5
XAU,1H,1625468400,1790.58,1793.155,1789.135,1792.655,1540,2469.25
XAU,1H,1625472000,1792.655,1794.745,1791.086,1792.855,1100,2430.5
XAU,1H,1625475600,1792.855,1793.6,1790.12,1791.435,1336,1789.45
XAU,1H,1625479200,1791.435,1793.295,1790.73,1793.16,864,1325.15
XAU,1H,1625482800,1793.16,1793.21,1789.28,1789.7,902,1087.65
XAU,1H,1625486400,1789.7,1792.73,1789.695,1791.895,1242,1039.1
XAU,1H,1625490000,1791.895,1793.28,1791.035,1791.255,1552,1056.8
XAU,1H,1625493600,1791.255,1791.994,1790.31,1791.075,746,1032.85
XAU,1H,1625497200,1791.075,1791.985,1789.974,1790.92,639,1012
XAU,1H,1625500800,1790.92,1792.01,1790.085,1791.97,508,989.25
XAU,1H,1625522400,1791.97,1792.83,1791.41,1791.915,540,989.85
XAU,1H,1625526000,1791.915,1792.24,1790.915,1791.36,343,982.75
XAU,1H,1625529600,1791.36,1792.81,1791.06,1791.955,923,1005.8
XAU,1H,1625533200,1791.955,1796.355,1791.046,1795.715,2541,1095.3
XAU,1H,1625536800,1795.715,1799.926,1794.64,1797.62,2076,1063.9
XAU,1H,1625540400,1797.62,1799.2,1796.845,1797.39,1017,1072
XAU,1H,1625544000,1797.39,1800.86,1797.39,1800.85,1256,1107.65
XAU,1H,1625547600,1800.85,1804.366,1800.176,1804,1575,1161.15
XAU,1H,1625551200,1804,1806.725,1804,1804.965,2463,1238.35
XAU,1H,1625554800,1804.965,1809.22,1804.885,1807.475,2289,1272.6
XAU,1H,1625558400,1807.475,1807.88,1802.45,1805.91,2497,1320.45
XAU,1H,1625562000,1805.91,1808.58,1805.645,1807.595,1775,1354.2
XAU,1H,1625565600,1807.595,1809.4,1806.28,1807.485,1313,1353.05
XAU,1H,1625569200,1807.485,1810.955,1806.835,1809.945,1769,1398.3
XAU,1H,1625572800,1809.945,1815.046,1807.615,1809.36,4479,1577.15
XAU,1H,1625576400,1809.36,1811.514,1806.56,1810.75,6637,1846.9
XAU,1H,1625580000,1810.75,1812.69,1803.95,1804.726,8135,2176.05
XAU,1H,1625583600,1804.726,1805.72,1795.83,1796.74,5044,2390.95
XAU,1H,1625587200,1796.74,1796.74,1790.15,1794.336,5058,2611.9
XAU,1H,1625590800,1794.336,1796.466,1793.1,1795.585,1923,2682.65
XAU,1H,1625594400,1795.585,1797.605,1794.35,1796.84,1147,2713
XAU,1H,1625598000,1796.84,1797.76,1796.414,1796.685,701,2730.9
XAU,1H,1625601600,1796.685,1797.45,1796.41,1797.21,342,2701.85
XAU,1H,1625608800,1797.21,1797.21,1795.16,1795.61,368,2593.2
XAU,1H,1625612400,1795.61,1796.75,1795.245,1795.666,619,2520.35
XAU,1H,1625616000,1795.666,1796.145,1793.995,1795.396,1120,2525.5
XAU,1H,1625619600,1795.396,1803.02,1794.576,1802.51,2613,2593.35
XAU,1H,1625623200,1802.51,1802.88,1799.454,1800.075,996,2564.4
XAU,1H,1625626800,1800.075,1801.28,1798.52,1801.17,656,2474.05
XAU,1H,1625630400,1801.17,1801.836,1797.425,1798.04,1052,2412.2
XAU,1H,1625634000,1798.04,1802.605,1797.565,1801.87,1503,2362.5
XAU,1H,1625637600,1801.87,1804.74,1800.44,1803.28,1780,2362.75
XAU,1H,1625641200,1803.28,1806.76,1800.89,1805.49,1922,2393.2
XAU,1H,1625644800,1805.49,1807.775,1803.45,1804.485,1597,2384.6
XAU,1H,1625648400,1804.485,1806.616,1803.405,1806.55,1208,2221.05
XAU,1H,1625652000,1806.55,1808.47,1806.095,1806.805,1281,1953.25
XAU,1H,1625655600,1806.805,1808.59,1806.165,1806.59,1297,1611.35
XAU,1H,1625659200,1806.59,1809.89,1803.68,1804.66,4423,1580.3
XAU,1H,1625662800,1804.66,1807.71,1800.76,1806.836,5661,1610.45
XAU,1H,1625666400,1806.836,1807.336,1797.095,1805.735,7087,1868.65
XAU,1H,1625670000,1805.735,1807.015,1800.775,1803.595,3301,1976.35
XAU,1H,1625673600,1803.595,1805.52,1801.245,1801.83,1696,2026.1
XAU,1H,1625677200,1801.83,1804.2,1800.635,1803.33,1248,2071.4
XAU,1H,1625680800,1803.33,1808.316,1802.72,1804.075,4803,2293.15
XAU,1H,1625684400,1804.075,1804.825,1802.54,1803.605,1087,2316.55
XAU,1H,1625688000,1803.605,1804.046,1802.474,1803.716,378,2279.45
XAU,1H,1625695200,1803.716,1805.61,1803.41,1805.45,341,2165.85
XAU,1H,1625698800,1805.45,1805.645,1803.43,1803.43,500,2141.05
XAU,1H,1625702400,1803.43,1804.98,1802.81,1804.55,764,2146.45
XAU,1H,1625706000,1804.55,1805.085,1799.31,1799.78,2381,2212.9
XAU,1H,1625709600,1799.78,1800.75,1796.51,1798.4,1704,2222.95
XAU,1H,1625713200,1798.4,1799.665,1797.42,1797.63,841,2176
XAU,1H,1625716800,1797.63,1798.51,1796.325,1797.946,522,2106
XAU,1H,1625720400,1797.946,1799.38,1796.595,1798.12,1468,2099.55
XAU,1H,1625724000,1798.12,1799.73,1796.475,1797.575,2688,2173.55
XAU,1H,1625727600,1797.575,1811.026,1797.33,1807.455,4890,2354
XAU,1H,1625731200,1807.455,1815.276,1805.365,1813.49,4809,2529.6
XAU,1H,1625734800,1813.49,1814.285,1809.3,1812.955,2578,2437.35
XAU,1H,1625738400,1812.955,1817.976,1806.62,1817.445,3517,2330.15
XAU,1H,1625742000,1817.445,1817.45,1812.785,1814.195,3480,2149.8
XAU,1H,1625745600,1814.195,1818.54,1811.87,1813.64,5613,2265.4
XAU,1H,1625749200,1813.64,1817.1,1807.225,1808.6,8391,2600.15
XAU,1H,1625752800,1808.6,1810.715,1801.595,1801.64,6440,2859.75
XAU,1H,1625756400,1801.64,1802.4,1794.215,1796.84,4624,2850.8
XAU,1H,1625760000,1796.84,1798.786,1796.295,1797.65,1371,2865
XAU,1H,1625763600,1797.65,1800.775,1797.645,1799.815,1069,2899.55
XAU,1H,1625767200,1799.815,1800.435,1798.46,1800.34,737,2919.35
XAU,1H,1625770800,1800.34,1802.926,1796.7,1802.325,1282,2958.45
XAU,1H,1625774400,1802.325,1803.856,1801.89,1802.495,535,2947
XAU,1H,1625781600,1802.495,1803.546,1802.495,1803.165,278,2841.85
XAU,1H,1625785200,1803.165,1804.635,1802.785,1803.855,530,2783.15
XAU,1H,1625788800,1803.855,1804.3,1800.764,1800.805,1011,2791.65
XAU,1H,1625792400,1800.805,1807.245,1799.405,1806.365,2532,2892.15
XAU,1H,1625796000,1806.365,1807.926,1803.625,1806.475,1266,2882.05
XAU,1H,1625799600,1806.475,1806.7,1804.595,1805.335,795,2787.4
XAU,1H,1625803200,1805.335,1805.44,1801.24,1801.295,829,2584.35
XAU,1H,1625806800,1801.295,1803.29,1799.67,1800.27,1954,2441.6
XAU,1H,1625810400,1800.27,1801.89,1796.74,1798.51,2868,2456.1
XAU,1H,1625814000,1798.51,1806.11,1796.985,1804.65,2979,2429.2
XAU,1H,1625817600,1804.65,1805.925,1800.65,1802.63,2022,2356.3
XAU,1H,1625821200,1802.63,1805.72,1801.47,1804.546,1847,2168
XAU,1H,1625824800,1804.546,1805.255,1802.815,1803.055,1378,1817.35
XAU,1H,1625828400,1803.055,1803.296,1798.325,1800.32,2511,1620.9
XAU,1H,1625832000,1800.32,1803.99,1798.57,1802.525,3040,1541.7
XAU,1H,1625835600,1802.525,1805.224,1801.175,1803.93,3612,1653.75
XAU,1H,1625839200,1803.93,1808.75,1803.72,1808.44,4028,1801.7
XAU,1H,1625842800,1808.44,1811.685,1807.44,1807.986,1924,1861.05
XAU,1H,1625846400,1807.986,1810.605,1807.95,1810.39,806,1837.25
XAU,1H,1625850000,1810.39,1811.465,1809.275,1810.675,803,1850.65
XAU,1H,1625853600,1810.675,1812.445,1810.054,1812.22,655,1869.5
XAU,1H,1625857200,1812.22,1812.356,1807.8,1808.11,688,1877.4
XAU,1H,1625860800,1808.11,1809.06,1807.33,1808.465,412,1847.45
XAU,1H,1626040800,1808.465,1808.61,1807.54,1807.965,561,1748.9
XAU,1H,1626044400,1807.965,1808.635,1806.44,1806.59,406,1705.9
XAU,1H,1626048000,1806.59,1809.546,1805.64,1809.065,898,1711.05
XAU,1H,1626051600,1809.065,1810.956,1804.39,1805.616,2510,1795.1
XAU,1H,1626055200,1805.616,1807.506,1805.115,1805.405,1377,1766.25
XAU,1H,1626058800,1805.405,1805.65,1802.454,1803.06,1041,1674.9
XAU,1H,1626062400,1803.06,1803.91,1802.034,1803.115,589,1555.4
XAU,1H,1626066000,1803.115,1803.115,1800.455,1802.47,1448,1526.7
XAU,1H,1626069600,1802.47,1802.52,1799.02,1800.945,1694,1519.05
XAU,1H,1626073200,1800.945,1806.255,1799.04,1804.13,1856,1542.95
XAU,1H,1626076800,1804.13,1805.14,1801.99,1803.3,1089,1471.85
XAU,1H,1626080400,1803.3,1805.105,1800.6,1801.9,1776,1408.65
XAU,1H,1626084000,1801.9,1802.45,1798.656,1800.405,1585,1307.3
XAU,1H,1626087600,1800.405,1801.76,1798.316,1800.18,1500,1180.9
XAU,1H,1626091200,1800.18,1804.106,1799.075,1802.88,2626,1216
XAU,1H,1626094800,1802.88,1805.195,1792.085,1792.425,5572,1454.3
XAU,1H,1626098400,1792.425,1807.56,1791.645,1805.34,5543,1691.3
XAU,1H,1626102000,1805.34,1806.68,1803.395,1805.235,1657,1741.4
XAU,1H,1626105600,1805.235,1806.245,1804.485,1805.78,971,1755.55
XAU,1H,1626109200,1805.78,1806.36,1804.09,1805.86,920,1780.95
XAU,1H,1626112800,1805.86,1806.62,1805.285,1806.54,546,1780.2
XAU,1H,1626116400,1806.54,1807.565,1805.295,1806.4,821,1800.95
XAU,1H,1626120000,1806.4,1806.43,1805.18,1806.145,388,1775.45
XAU,1H,1626127200,1806.145,1807.135,1806.145,1807.05,238,1661.85
XAU,1H,1626130800,1807.05,1807.635,1806.505,1807.255,225,1604.25
XAU,1H,1626134400,1807.255,1808.63,1806.825,1807.335,608,1582.6
XAU,1H,1626138000,1807.335,1811.17,1806.86,1810.82,1408,1623.55
XAU,1H,1626141600,1810.82,1812.85,1809.595,1811.9,1146,1608.45
XAU,1H,1626145200,1811.9,1812.04,1808.855,1809.51,662,1556.85
XAU,1H,1626148800,1809.51,1810.43,1808.695,1809.8,400,1484.05
XAU,1H,1626152400,1809.8,1809.9,1806.175,1806.67,1070,1483.1
XAU,1H,1626156000,1806.67,1812.41,1806.476,1810.76,1748,1481.7
XAU,1H,1626159600,1810.76,1812.215,1809.68,1809.985,1534,1479.15
XAU,1H,1626163200,1809.985,1810.07,1805.945,1809.015,1245,1466.4
XAU,1H,1626166800,1809.015,1809.565,1806.49,1808.415,1052,1387.7
XAU,1H,1626170400,1808.415,1810.065,1807.395,1808.755,833,1150.75
XAU,1H,1626174000,1808.755,1809.61,1807.165,1809.51,1058,926.5
XAU,1H,1626177600,1809.51,1817.26,1798.67,1800.366,11708,1429.05
XAU,1H,1626181200,1800.366,1815.31,1798.985,1813.93,10118,1886.4
XAU,1H,1626184800,1813.93,1814.5,1808.82,1812.9,4738,2077.3
XAU,1H,1626188400,1812.9,1814.995,1810.715,1813.35,1666,2133.3
XAU,1H,1626192000,1813.35,1814.02,1811.32,1811.595,1006,2142.55
XAU,1H,1626195600,1811.595,1811.715,1807.185,1807.486,3003,2273.3
XAU,1H,1626199200,1807.486,1809.676,1805.31,1807.505,1743,2348.55
XAU,1H,1626202800,1807.505,1809.68,1806.49,1808.545,1074,2391
XAU,1H,1626206400,1808.545,1808.84,1807.054,1807.686,402,2380.7
XAU,1H,1626213600,1807.686,1808.295,1807.595,1807.73,244,2322.5
XAU,1H,1626217200,1807.73,1807.73,1805.675,1806.095,393,2284.85
XAU,1H,1626220800,1806.095,1807.93,1804.586,1807.4,899,2296.7
XAU,1H,1626224400,1807.4,1810.505,1806.94,1809.06,2046,2379
XAU,1H,1626228000,1809.06,1812.605,1808.77,1811.795,1163,2383.65
XAU,1H,1626231600,1811.795,1813.61,1811.795,1812.666,656,2329.05
XAU,1H,1626235200,1812.666,1813.926,1811.27,1811.81,430,2273.85
XAU,1H,1626238800,1811.81,1813.896,1811.69,1813.05,891,2256.15
XAU,1H,1626242400,1813.05,1815.135,1812.015,1812.416,1592,2283.15
XAU,1H,1626246000,1812.416,1813.98,1809.904,1812.755,1601,2321.55
XAU,1H,1626249600,1812.755,1815.445,1811.63,1814.08,1437,2340.5
XAU,1H,1626253200,1814.08,1815.155,1812.8,1813.98,1170,1813.6
XAU,1H,1626256800,1813.98,1817.616,1813.34,1815.3,1592,1387.3
XAU,1H,1626260400,1815.3,1817.86,1814.815,1816.925,1496,1225.2
XAU,1H,1626264000,1816.925,1829.826,1816.546,1828.685,9417,1612.75
XAU,1H,1626267600,1828.685,1829.88,1820.665,1823.42,6121,1868.5
XAU,1H,1626271200,1823.42,1825.79,1819.505,1820.635,5179,1977.3
XAU,1H,1626274800,1820.635,1824.38,1819.9,1822.7,2599,2020.1
XAU,1H,1626278400,1822.7,1823.385,1820.165,1821.93,1379,2035.35
XAU,1H,1626282000,1821.93,1825.485,1821.87,1823.94,1158,2073.15
XAU,1H,1626285600,1823.94,1826.125,1823.7,1825.176,828,2102.35
XAU,1H,1626289200,1825.176,1827.534,1825.176,1827.534,660,2115.7
XAU,1H,1626292800,1827.534,1828.29,1827.066,1827.385,307,2086.1
XAU,1H,1626300000,1827.385,1828.695,1825.696,1826.36,660,2016.8
XAU,1H,1626303600,1826.36,1827.83,1825.675,1826.515,604,1988.85
XAU,1H,1626307200,1826.515,1827.7,1824.875,1825.12,784,1995.25
XAU,1H,1626310800,1825.12,1829.24,1824.376,1827.715,1671,2057.3
XAU,1H,1626314400,1827.715,1828.2,1825.34,1826.03,1003,2062.9
XAU,1H,1626318000,1826.03,1826.306,1823.75,1825.69,915,2029.05
XAU,1H,1626321600,1825.69,1827.2,1825.536,1826.315,554,1976.7
XAU,1H,1626325200,1826.315,1830.076,1825.98,1829.1,1314,1970.55
XAU,1H,1626328800,1829.1,1832.73,1828.96,1831.24,2135,2018.8
XAU,1H,1626332400,1831.24,1834.195,1830.865,1830.865,1609,2019.65
XAU,1H,1626336000,1830.865,1832.575,1829.576,1832.35,1271,2008.4
XAU,1H,1626339600,1832.35,1833.086,1831.46,1832.07,770,1576.05
XAU,1H,1626343200,1832.07,1832.28,1823.455,1824.265,2739,1406.95
XAU,1H,1626346800,1824.265,1826.805,1822.88,1825.875,2436,1269.8
XAU,1H,1626350400,1825.875,1828.68,1822.57,1823.465,3609,1320.3
XAU,1H,1626354000,1823.465,1827.2,1822.455,1825.43,4038,1453.25
XAU,1H,1626357600,1825.43,1825.595,1820.57,1821.195,4063,1598.5
XAU,1H,1626361200,1821.195,1826.096,1820.375,1825.5,1854,1649.8
XAU,1H,1626364800,1825.5,1827.42,1824.825,1827.095,1229,1678.25
XAU,1H,1626368400,1827.095,1829.865,1826.185,1829.71,1392,1732.5
XAU,1H,1626372000,1829.71,1829.85,1827.83,1828.92,877,1743.35
XAU,1H,1626375600,1828.92,1830.336,1827.82,1828.534,736,1749.95
XAU,1H,1626379200,1828.534,1829.88,1828.33,1829.53,354,1728.45
XAU,1H,1626386400,1829.53,1830.315,1829.175,1829.945,559,1672.85
XAU,1H,1626390000,1829.945,1832.066,1829.555,1829.555,499,1647.65
XAU,1H,1626393600,1829.555,1831.28,1829.3,1829.43,898,1646.8
XAU,1H,1626397200,1829.43,1831.65,1826.2,1826.415,2029,1720.55
XAU,1H,1626400800,1826.415,1827.34,1825.81,1826.946,771,1693.4
XAU,1H,1626404400,1826.946,1829.095,1826.75,1827.465,857,1629.5
XAU,1H,1626408000,1827.465,1827.895,1826.25,1826.505,409,1569.5
XAU,1H,1626411600,1826.505,1827.315,1824.655,1824.706,1040,1557.95
XAU,1H,1626415200,1824.706,1826.24,1823.64,1823.99,1512,1595.05
XAU,1H,1626418800,1823.99,1826.43,1821.01,1822.785,1784,1547.3
XAU,1H,1626422400,1822.785,1824.75,1821.775,1822.895,1252,1488.1
XAU,1H,1626426000,1822.895,1824.23,1821.755,1823.89,1180,1366.65
XAU,1H,1626429600,1823.89,1824.225,1817.3,1819.57,1580,1243.75
XAU,1H,1626433200,1819.57,1820.3,1815.54,1817.926,2457,1163.45
XAU,1H,1626436800,1817.926,1825.534,1817.345,1822.88,4751,1308.3
XAU,1H,1626440400,1822.88,1826.785,1821.74,1825.105,5252,1509.45
XAU,1H,1626444000,1825.105,1826.255,1811.98,1812.79,8215,1850.6
XAU,1H,1626447600,1812.79,1814.865,1809.7,1812.81,4071,2010.3
XAU,1H,1626451200,1812.81,1817.26,1812.465,1815.356,1759,2061.45
XAU,1H,1626454800,1815.356,1816.57,1812.72,1812.865,1626,2125.05
XAU,1H,1626458400,1812.865,1813.954,1811.625,1813.325,1027,2148.45
XAU,1H,1626462000,1813.325,1813.6,1809.03,1810.415,1223,2184.65
XAU,1H,1626465600,1810.415,1812.315,1810.17,1812.255,621,2170.8
XAU,1H,1626645600,1812.255,1812.255,1810.52,1812.096,685,2103.6
XAU,1H,1626649200,1812.096,1816,1811.95,1815.865,650,2097.55
XAU,1H,1626652800,1815.865,1817.42,1814.37,1814.92,1054,2107.4
XAU,1H,1626656400,1814.92,1816.28,1812.456,1812.77,2381,2206
XAU,1H,1626660000,1812.77,1814.1,1811.9,1812.09,1324,2220.2
XAU,1H,1626663600,1812.09,1814.056,1811.225,1813.086,798,2184.5
XAU,1H,1626667200,1813.086,1815.415,1812.136,1812.41,820,2136.3
XAU,1H,1626670800,1812.41,1813.366,1810.59,1811.15,1400,2143.7
